Number of Vertices,Time Q1 (ms),Time Q2 (ms)
300,271.09622955322266,267.06624031066895
301,262.05897331237793,259.0515613555908
302,259.0644359588623,262.0525360107422
303,264.04690742492676,266.0825252532959
304,273.0684280395508,273.06628227233887
305,273.06079864501953,276.0622501373291
306,276.1075496673584,276.5955924987793
307,277.0698070526123,272.05371856689453
