Number of Vertices,Time Q1 (ms),Time Q2 (ms)
237,54.02517318725586,0.9999275207519531
238,52.017927169799805,0.9942054748535156
239,52.03104019165039,0.0
240,53.009986877441406,0.9875297546386719
241,54.473876953125,0.5509853363037109
242,53.03001403808594,1.0004043579101562
243,53.01094055175781,0.9806156158447266
244,54.02374267578125,0.9939670562744141
245,54.024696350097656,0.9942054748535156
246,53.99274826049805,1.007080078125
247,57.02042579650879,0.0
248,56.93793296813965,0.0
249,59.02671813964844,0.9939670562744141
250,58.02583694458008,0.9832382202148438
251,57.02066421508789,1.0001659393310547
252,58.01272392272949,1.0008811950683594
253,60.01114845275879,1.0006427764892578
254,60.03427505493164,1.0001659393310547
255,59.95059013366699,0.9999275207519531
256,61.00773811340332,1.0085105895996094
257,59.026241302490234,1.0001659393310547
258,61.84220314025879,1.0001659393310547
259,62.01624870300293,0.0
260,62.73627281188965,0.0
261,62.00146675109863,1.0066032409667969
262,69.00191307067871,0.0
263,62.92009353637695,1.0066032409667969
264,62.003135681152344,0.9996891021728516
265,64.03470039367676,0.9875297546386719
266,64.02707099914551,0.9999275207519531
267,65.02795219421387,0.9868144989013672
268,66.99776649475098,1.0006427764892578
269,66.02096557617188,1.0001659393310547
270,68.03536415100098,1.0001659393310547
271,67.2767162322998,0.7402896881103516
272,69.01431083679199,0.9996891021728516
273,68.03464889526367,1.0004043579101562
274,68.10140609741211,0.0
275,70.0223445892334,1.0063648223876953
276,71.11835479736328,1.0063648223876953
277,69.02194023132324,1.0075569152832031
278,74.03016090393066,1.0001659393310547
279,72.01623916625977,1.0004043579101562
280,71.01583480834961,1.0001659393310547
281,72.02267646789551,0.0
282,74.00989532470703,0.0
283,74.01680946350098,1.0001659393310547
284,75.03056526184082,0.0
285,75.69742202758789,0.0
286,74.01037216186523,0.9999275207519531
287,75.03008842468262,0.0
288,77.02207565307617,1.0004043579101562
289,76.01070404052734,1.0066032409667969
290,76.02357864379883,1.0001659393310547
291,77.03709602355957,1.3279914855957031
292,81.0232162475586,1.0006427764892578
293,78.0026912689209,1.0008811950683594
294,79.12111282348633,0.9999275207519531
295,80.0180435180664,1.0004043579101562
296,80.0178050994873,0.9999275207519531
297,82.04936981201172,1.0004043579101562
298,83.0380916595459,0.0
299,81.03013038635254,0.9806156158447266
300,82.01432228088379,1.0046958923339844
301,83.038330078125,0.9996891021728516
302,83.0378532409668,0.9808540344238281
303,84.01274681091309,1.0082721710205078
304,84.03301239013672,1.0063648223876953
305,84.1372013092041,0.9012222290039062
306,84.03229713439941,1.0066032409667969
307,88.00101280212402,0.9996891021728516
308,87.0206356048584,0.9975433349609375
309,88.03391456604004,1.0001659393310547
310,87.11504936218262,1.0018348693847656
311,90.0263786315918,1.0066032409667969
312,88.0136489868164,1.0004043579101562
313,87.02468872070312,1.0001659393310547
314,92.03314781188965,0.9837150573730469
315,90.03639221191406,1.0001659393310547
316,91.03989601135254,0.0
317,91.0344123840332,1.0063648223876953
318,92.02075004577637,0.9996891021728516
319,94.02179718017578,0.9989738464355469
320,93.04070472717285,0.0
321,94.03324127197266,1.0001659393310547
322,94.02084350585938,1.0368824005126953
323,94.02751922607422,0.9872913360595703
324,95.12662887573242,0.9951591491699219
325,94.03443336486816,0.9939670562744141
326,97.04184532165527,0.9944438934326172
327,96.03476524353027,1.0068416595458984
328,97.98169136047363,1.003265380859375
329,101.01580619812012,1.0068416595458984
330,101.59778594970703,0.9937286376953125
331,98.02436828613281,0.9851455688476562
332,108.02459716796875,0.0
333,103.0275821685791,0.0
334,101.04680061340332,0.9877681732177734
335,102.02312469482422,1.012563705444336
336,103.02996635437012,1.0066032409667969
337,102.03671455383301,1.0001659393310547
338,109.0853214263916,1.0001659393310547
339,107.01560974121094,0.9980201721191406
340,106.03737831115723,1.0061264038085938
341,105.02386093139648,1.0006427764892578
342,108.03771018981934,1.0073184967041016
343,106.0178279876709,1.0063648223876953
344,107.03706741333008,0.988006591796875
345,107.03063011169434,1.0063648223876953
346,110.0306510925293,1.0001659393310547
347,110.04376411437988,1.0004043579101562
348,112.52498626708984,1.0006427764892578
349,113.04450035095215,1.0001659393310547
350,111.02557182312012,1.2378692626953125
351,113.04235458374023,0.9996891021728516
352,113.0526065826416,1.0001659393310547
353,112.02502250671387,1.0175704956054688
354,114.04538154602051,1.0001659393310547
355,113.03544044494629,1.0008811950683594
356,115.01669883728027,1.0013580322265625
357,118.0269718170166,1.0001659393310547
358,118.03865432739258,1.0004043579101562
359,116.03832244873047,1.0004043579101562
360,118.0269718170166,1.0001659393310547
361,117.03944206237793,1.0004043579101562
362,119.09866333007812,1.0066032409667969
363,120.08237838745117,1.0004043579101562
364,121.06490135192871,1.0004043579101562
365,123.01301956176758,1.0008811950683594
366,124.1304874420166,0.9095668792724609
367,121.02079391479492,1.0058879852294922
368,124.03249740600586,1.0001659393310547
369,123.05092811584473,1.0066032409667969
370,123.03996086120605,0.9932518005371094
371,129.02259826660156,1.0004043579101562
372,124.24182891845703,1.001596450805664
373,128.01051139831543,0.9989738464355469
374,128.05867195129395,1.0008811950683594
375,127.04229354858398,1.0058879852294922
376,127.03347206115723,1.0144710540771484
377,130.01775741577148,1.0118484497070312
378,128.1580924987793,1.054525375366211
379,130.04136085510254,0.9942054748535156
380,130.04136085510254,0.9999275207519531
381,135.0107192993164,2.001523971557617
382,132.04216957092285,1.0001659393310547
383,132.6453685760498,1.0061264038085938
384,132.05862045288086,1.0063648223876953
385,134.57512855529785,1.0004043579101562
386,134.0165138244629,1.0066032409667969
387,138.0302906036377,1.0066032409667969
388,139.1623020172119,0.9870529174804688
389,138.0622386932373,0.9870529174804688
390,136.37280464172363,0.9999275207519531
391,137.04395294189453,0.9882450103759766
392,139.05024528503418,1.0063648223876953
393,140.0430202484131,1.0077953338623047
394,142.05193519592285,1.001596450805664
395,145.0202465057373,1.0194778442382812
396,143.03898811340332,1.0063648223876953
397,141.0238742828369,1.0089874267578125
398,144.04702186584473,1.0056495666503906
399,145.0202465057373,1.0063648223876953
400,149.17755126953125,1.0001659393310547
401,145.07651329040527,0.9939670562744141
402,148.04387092590332,0.9863376617431641
403,148.53882789611816,1.0004043579101562
404,147.06730842590332,1.0001659393310547
405,147.03917503356934,0.9939670562744141
406,149.05309677124023,1.0001659393310547
407,149.04212951660156,1.0061264038085938
408,150.03371238708496,1.0006427764892578
409,158.02788734436035,2.001523971557617
410,152.04572677612305,0.9939670562744141
411,151.69167518615723,1.001596450805664
412,153.0454158782959,0.9939670562744141
413,153.05280685424805,1.9943714141845703
414,154.04033660888672,1.0063648223876953
415,156.968355178833,2.0012855529785156
416,159.4984531402588,1.0001659393310547
417,161.0419750213623,1.0135173797607422
418,159.01613235473633,0.99945068359375
419,159.22904014587402,0.99945068359375
420,158.06055068969727,2.0074844360351562
421,164.52980041503906,1.0001659393310547
422,163.03634643554688,1.0123252868652344
423,162.05549240112305,0.980377197265625
424,162.28461265563965,0.9999275207519531
425,162.03618049621582,1.0004043579101562
426,163.03014755249023,0.9996891021728516
427,166.0439968109131,1.0061264038085938
428,170.8672046661377,1.0004043579101562
429,168.05028915405273,1.1348724365234375
430,166.06783866882324,2.000570297241211
431,168.26462745666504,2.0067691802978516
432,168.03789138793945,1.0123252868652344
433,171.01788520812988,1.0008811950683594
434,174.05414581298828,0.9975433349609375
435,170.04966735839844,1.0004043579101562
436,172.0902919769287,1.0077953338623047
437,173.04468154907227,1.0004043579101562
438,174.0586757659912,0.9999275207519531
439,174.7581958770752,0.9939670562744141
440,181.72335624694824,1.0006427764892578
441,173.0520725250244,0.9996891021728516
442,177.05988883972168,0.9932518005371094
443,176.87511444091797,1.0123252868652344
444,178.05933952331543,0.9875297546386719
445,180.04679679870605,0.9942054748535156
446,183.04133415222168,1.9941329956054688
447,179.05664443969727,1.0004043579101562
448,180.04584312438965,2.0003318786621094
449,180.04655838012695,1.0001659393310547
450,183.6252212524414,0.9999275207519531
451,186.05470657348633,2.001047134399414
452,185.0416660308838,0.9942054748535156
453,183.04133415222168,2.001523971557617
454,187.03889846801758,1.0149478912353516
455,185.04071235656738,2.000570297241211
456,191.0243034362793,0.9987354278564453
457,188.06958198547363,1.0013580322265625
458,196.11024856567383,1.0006427764892578
459,190.05441665649414,1.0013580322265625
460,198.93503189086914,1.0006427764892578
461,194.0295696258545,1.0132789611816406
462,195.06311416625977,0.9875297546386719
463,193.21489334106445,1.9876956939697266
464,195.6634521484375,0.8070468902587891
465,195.04880905151367,2.0003318786621094
466,196.0442066192627,2.0067691802978516
467,197.03912734985352,1.0056495666503906
468,199.0509033203125,2.0062923431396484
469,199.07522201538086,1.9943714141845703
470,199.06067848205566,1.0004043579101562
471,201.48015022277832,1.0073184967041016
472,208.0519199371338,1.0066032409667969
473,201.13253593444824,2.0079612731933594
474,203.04036140441895,0.9927749633789062
475,203.1407356262207,2.00653076171875
476,206.06637001037598,1.0001659393310547
477,208.04524421691895,1.0001659393310547
478,208.18495750427246,1.9884109497070312
479,205.05857467651367,1.9948482513427734
480,208.0392837524414,1.0018348693847656
481,212.04757690429688,1.0137557983398438
482,215.7282829284668,2.001523971557617
483,210.06512641906738,1.0004043579101562
484,210.95705032348633,0.9942054748535156
485,211.58194541931152,2.00653076171875
486,216.04251861572266,1.0063648223876953
487,215.0592803955078,0.9937286376953125
488,215.90757369995117,0.9946823120117188
489,217.03624725341797,1.0066032409667969
490,219.0380096435547,1.9993782043457031
491,218.56451034545898,2.00653076171875
492,221.04382514953613,0.9937286376953125
493,221.07863426208496,1.9879341125488281
494,223.3872413635254,0.9999275207519531
495,224.05648231506348,1.0073184967041016
496,225.05688667297363,1.0063648223876953
497,225.14033317565918,1.0089874267578125
498,224.58481788635254,1.993417739868164
499,226.12237930297852,1.0004043579101562
500,229.18319702148438,2.000570297241211
501,227.07271575927734,0.9949207305908203
502,225.7537841796875,1.0001659393310547
503,228.5778522491455,1.0004043579101562
504,234.06386375427246,1.0139942169189453
505,231.05192184448242,1.0123252868652344
506,230.5929660797119,2.0012855529785156
507,231.05812072753906,1.0001659393310547
508,235.57734489440918,2.00653076171875
509,238.07239532470703,1.0004043579101562
510,234.05742645263672,1.9884109497070312
511,233.1099510192871,0.9996891021728516
512,239.05301094055176,1.0013580322265625
513,237.44654655456543,0.9992122650146484
514,239.63427543640137,0.9939670562744141
515,238.05546760559082,1.0004043579101562
516,244.07482147216797,1.0001659393310547
517,245.0540065765381,2.0008087158203125
518,245.0723648071289,1.9996166229248047
519,241.72163009643555,1.0039806365966797
520,249.0549087524414,1.0001659393310547
521,248.0762004852295,0.9942054748535156
522,248.0490207672119,0.9999275207519531
523,244.83656883239746,1.9998550415039062
524,251.07049942016602,1.0001659393310547
525,249.1614818572998,1.0001659393310547
526,249.08900260925293,0.9996891021728516
527,248.60453605651855,1.0001659393310547
528,253.07178497314453,0.9996891021728516
529,257.07149505615234,0.99945068359375
530,252.6710033416748,2.0008087158203125
531,252.43711471557617,1.6202926635742188
532,261.1873149871826,1.0004043579101562
533,258.07905197143555,2.000570297241211
534,259.0827941894531,1.0008811950683594
535,260.07771492004395,2.000570297241211
536,261.1680030822754,1.0006427764892578
537,261.0652446746826,0.9999275207519531
538,260.6005668640137,1.0001659393310547
539,262.68482208251953,2.0072460174560547
540,272.14694023132324,2.0017623901367188
541,263.12756538391113,0.9999275207519531
542,265.06590843200684,2.0058155059814453
543,265.0730609893799,1.0056495666503906
544,273.6525535583496,2.000570297241211
545,266.0717964172363,2.000570297241211
546,273.10776710510254,1.0073184967041016
547,267.059326171875,1.9998550415039062
548,278.0787944793701,0.9987354278564453
549,275.0744819641113,1.9879341125488281
550,272.0606327056885,1.9941329956054688
551,276.1983871459961,1.9876956939697266
552,276.0758399963379,1.9881725311279297
553,276.05438232421875,1.0004043579101562
554,277.35352516174316,2.00653076171875
555,280.0886631011963,2.0008087158203125
556,283.22911262512207,1.9998550415039062
557,281.06141090393066,2.012968063354492
558,280.0631523132324,1.9812583923339844
559,287.0635986328125,1.0008811950683594
560,285.63570976257324,2.003908157348633
561,282.11522102355957,2.0003318786621094
562,288.04516792297363,0.99945068359375
563,284.1041088104248,2.000570297241211
564,288.057804107666,1.0027885437011719
565,287.2190475463867,1.0068416595458984
566,295.06611824035645,2.0072460174560547
567,288.128137588501,2.0003318786621094
568,291.0768985748291,0.9999275207519531
569,293.0641174316406,2.0132064819335938
570,293.6251163482666,1.9881725311279297
571,292.0727729797363,0.99945068359375
572,297.0843315124512,2.0127296447753906
573,295.05395889282227,1.0063648223876953
574,302.1821975708008,0.9877681732177734
575,297.0902919769287,0.9987354278564453
576,301.32150650024414,1.0046958923339844
577,299.1049289703369,1.9941329956054688
578,302.06823348999023,1.9938945770263672
579,303.82704734802246,2.0139217376708984
580,303.06148529052734,1.0020732879638672
581,305.0563335418701,1.0123252868652344
582,306.1554431915283,1.0020732879638672
583,307.77955055236816,2.0017623901367188
584,312.1011257171631,0.9801387786865234
585,306.0626983642578,2.012491226196289
586,313.06934356689453,1.0001659393310547
587,308.10046195983887,1.5501976013183594
588,314.1348361968994,0.9999275207519531
589,314.1438961029053,1.9946098327636719
590,316.09082221984863,2.000570297241211
591,312.2105598449707,2.00653076171875
592,323.68969917297363,0.9946823120117188
593,318.1767463684082,0.9996891021728516
594,319.08416748046875,1.0001659393310547
595,325.6044387817383,2.017498016357422
596,325.1535892486572,1.0085105895996094
597,320.0657367706299,1.001119613647461
598,328.08589935302734,0.9992122650146484
599,333.07480812072754,1.0063648223876953
600,326.6596794128418,1.0061264038085938
601,326.1542320251465,2.000093460083008
602,330.63697814941406,0.9806156158447266
603,327.0866870880127,0.9937286376953125
604,339.1091823577881,1.9946098327636719
605,331.77947998046875,2.0062923431396484
606,329.08082008361816,2.00653076171875
607,333.7130546569824,0.9996891021728516
608,333.22620391845703,2.0003318786621094
609,331.10642433166504,1.9998550415039062
610,339.08796310424805,0.9999275207519531
611,338.9759063720703,1.9879341125488281
612,337.71347999572754,2.001523971557617
613,339.16687965393066,2.0003318786621094
614,339.11681175231934,2.000570297241211
615,337.75925636291504,1.9943714141845703
616,343.1718349456787,1.9943714141845703
617,343.07050704956055,2.012968063354492
618,343.61934661865234,1.9879341125488281
619,345.7479476928711,2.0012855529785156
620,348.26087951660156,1.9943714141845703
621,343.09959411621094,1.0004043579101562
622,352.12159156799316,2.0062923431396484
623,353.0921936035156,1.0006427764892578
624,357.65933990478516,2.0067691802978516
625,354.2609214782715,0.9996891021728516
626,353.1162738800049,1.9881725311279297
627,351.0854244232178,1.9941329956054688
628,358.7524890899658,2.0067691802978516
629,354.0911674499512,1.9941329956054688
630,358.0930233001709,1.0001659393310547
631,361.0796928405762,2.0132064819335938
632,359.4076633453369,1.9946098327636719
633,361.09256744384766,2.0003318786621094
634,366.09959602355957,1.9879341125488281
635,362.5965118408203,2.0003318786621094
636,369.08888816833496,2.0003318786621094
637,363.08789253234863,2.012968063354492
638,368.09515953063965,2.0003318786621094
639,369.0295219421387,0.9875297546386719
640,371.11377716064453,1.995086669921875
641,367.0821189880371,2.0012855529785156
642,375.07081031799316,2.000093460083008
643,369.04025077819824,2.0003318786621094
644,379.08363342285156,1.005411148071289
645,379.08363342285156,2.0074844360351562
646,376.69873237609863,2.00653076171875
647,378.0970573425293,1.9943714141845703
648,378.4182071685791,0.9858608245849609
649,377.61521339416504,1.9941329956054688
650,390.1784420013428,2.000570297241211
651,380.08999824523926,2.001047134399414
652,387.7239227294922,1.995086669921875
653,382.0071220397949,2.0067691802978516
654,392.10009574890137,2.000570297241211
655,387.76445388793945,1.993417739868164
656,388.0808353424072,2.007007598876953
657,386.71040534973145,2.0003318786621094
658,398.1049060821533,1.9993782043457031
659,388.09990882873535,1.9876956939697266
660,396.8174457550049,2.007007598876953
661,395.12085914611816,1.9998550415039062
662,398.7703323364258,2.000570297241211
663,397.0956802368164,2.00653076171875
664,397.1822261810303,1.9991397857666016
665,398.09513092041016,2.0008087158203125
666,400.0985622406006,2.0008087158203125
667,398.1773853302002,2.000570297241211
668,404.1152000427246,2.0008087158203125
669,405.09772300720215,2.0003318786621094
670,407.1826934814453,1.9898414611816406
671,404.097318649292,1.0001659393310547
672,408.10632705688477,2.000570297241211
673,408.0986976623535,0.9999275207519531
674,407.914400100708,2.0003318786621094
675,412.1356010437012,2.0003318786621094
676,412.6460552215576,2.000093460083008
677,412.22429275512695,2.0008087158203125
678,416.1040782928467,2.007722854614258
679,411.0994338989258,3.002643585205078
680,426.1136054992676,2.0003318786621094
681,415.12560844421387,2.000093460083008
682,422.23215103149414,2.0003318786621094
683,419.2349910736084,2.000570297241211
684,423.1278896331787,2.0067691802978516
685,425.734281539917,2.000570297241211
686,428.1611442565918,1.0058879852294922
687,428.1353950500488,2.0132064819335938
688,425.1141548156738,1.9791126251220703
689,428.09510231018066,2.0012855529785156
690,431.26630783081055,2.000093460083008
691,425.5390167236328,2.0008087158203125
692,437.11090087890625,2.0003318786621094
693,436.25426292419434,1.0135173797607422
694,444.11253929138184,0.9999275207519531
695,432.12103843688965,2.0067691802978516
696,447.13497161865234,2.0062923431396484
697,440.7649040222168,1.9941329956054688
698,440.7541751861572,2.000093460083008
699,438.9386177062988,1.9946098327636719
700,445.1127052307129,2.0012855529785156
701,443.11022758483887,2.000570297241211
702,455.19232749938965,2.007007598876953
703,449.1431713104248,2.000093460083008
704,461.1210823059082,3.0012130737304688
705,456.29262924194336,2.000093460083008
706,455.11507987976074,2.000093460083008
707,458.0957889556885,2.001523971557617
708,458.91809463500977,2.00653076171875
709,455.0948143005371,2.013683319091797
710,463.11092376708984,2.00653076171875
711,463.6688232421875,2.0003318786621094
712,470.09944915771484,1.9941329956054688
713,458.6935043334961,1.9812583923339844
714,470.22485733032227,2.0003318786621094
715,464.11728858947754,1.9998550415039062
716,476.1207103729248,1.9996166229248047
717,466.7782783508301,1.993417739868164
718,481.154203414917,2.000093460083008
719,466.46642684936523,2.000093460083008
720,478.11102867126465,2.0008087158203125
721,482.12218284606934,1.9998550415039062
722,475.70157051086426,3.000974655151367
723,472.1372127532959,2.0067691802978516
724,484.96508598327637,2.007007598876953
725,474.0922451019287,1.9941329956054688
726,480.9696674346924,2.0003318786621094
727,480.11183738708496,1.996755599975586
728,491.08338356018066,2.0003318786621094
729,486.12189292907715,1.9872188568115234
730,482.3470115661621,1.9938945770263672
731,488.8036251068115,2.000570297241211
732,490.21220207214355,2.012968063354492
733,498.5041618347168,1.1069774627685547
734,492.11716651916504,2.0067691802978516
735,495.9871768951416,2.00653076171875
736,491.6400909423828,2.000570297241211
737,496.10424041748047,1.9998550415039062
738,496.1254596710205,2.0067691802978516
739,495.07594108581543,2.000570297241211
740,498.2469081878662,1.9872188568115234
741,500.119686126709,1.9996166229248047
742,503.6466121673584,1.9936561584472656
743,500.1049041748047,2.0003318786621094
744,513.8363838195801,2.0074844360351562
745,506.2096118927002,2.0003318786621094
746,505.1572322845459,2.0008087158203125
747,507.615327835083,2.0067691802978516
748,510.1020336151123,2.992868423461914
749,519.2780494689941,1.9943714141845703
