Number of Vertices,Time Q1 (ms),Time Q2 (ms)
64,10.000944137573242,3.0210018157958984
65,11.008262634277344,3.000974655151367
66,12.015104293823242,2.9883384704589844
67,11.996269226074219,3.000497817993164
68,11.996746063232422,2.9938220977783203
69,12.989997863769531,3.2994747161865234
70,12.985467910766602,4.018545150756836
71,12.982845306396484,4.00090217590332
72,14.017820358276367,3.0007362365722656
73,14.988422393798828,4.00233268737793
74,15.003442764282227,4.00090217590332
75,14.997720718383789,4.012823104858398
76,16.010046005249023,4.000663757324219
77,16.00337028503418,2.988100051879883
78,17.010211944580078,5.001306533813477
79,16.00360870361328,4.988670349121094
80,17.990589141845703,4.007816314697266
81,17.017364501953125,3.9930343627929688
82,18.004179000854492,5.016803741455078
83,18.00394058227539,5.007266998291016
84,19.00482177734375,5.002737045288086
85,19.00482177734375,4.020929336547852
86,20.01023292541504,3.9818286895751953
87,21.010875701904297,4.994869232177734
88,21.0111141204834,5.007505416870117
89,21.986007690429688,5.007505416870117
90,22.00484275817871,4.996061325073242
91,23.011445999145508,6.00123405456543
92,28.01227569580078,5.001544952392578
93,24.01137351989746,5.995273590087891
94,26.026248931884766,5.98907470703125
95,25.01988410949707,6.00123405456543
96,26.00383758544922,6.9980621337890625
97,24.010181427001953,5.988836288452148
98,25.005340576171875,5.987882614135742
99,28.018951416015625,5.995035171508789
100,27.005672454833984,6.00743293762207
101,28.0001163482666,7.013797760009766
102,28.018951416015625,6.988763809204102
103,29.014110565185547,7.014751434326172
104,30.000686645507812,7.988214492797852
105,31.00752830505371,7.001399993896484
106,33.00762176513672,7.995367050170898
107,30.000686645507812,7.007598876953125
108,33.02288055419922,8.981704711914062
109,31.006813049316406,7.001399993896484
110,34.00826454162598,8.00776481628418
111,32.00721740722656,8.00180435180664
112,36.99326515197754,8.002042770385742
113,33.02764892578125,8.00180435180664
114,33.00118446350098,7.995128631591797
115,36.76724433898926,9.001970291137695
116,37.989139556884766,9.001970291137695
117,39.00265693664551,9.007930755615234
118,39.008378982543945,9.002208709716797
119,38.008689880371094,9.007930755615234
120,41.11623764038086,8.895397186279297
121,43.00975799560547,10.002374649047852
122,42.01316833496094,9.978055953979492
123,44.01564598083496,10.002374649047852
124,46.01693153381348,10.00213623046875
125,46.99826240539551,11.008262634277344
126,50.011396408081055,10.002374649047852
127,45.01605033874512,10.002374649047852
128,45.003652572631836,10.009527206420898
129,48.02823066711426,10.990142822265625
130,47.01685905456543,11.002063751220703
131,53.00545692443848,10.996341705322266
132,50.02474784851074,11.009454727172852
133,49.01123046875,11.002302169799805
134,50.031185150146484,12.00246810913086
135,54.006099700927734,11.002540588378906
136,55.00006675720215,12.002706527709961
137,51.004886627197266,12.009382247924805
138,50.01091957092285,10.996341705322266
139,55.01222610473633,12.002706527709961
140,55.00650405883789,12.000799179077148
141,55.00674247741699,12.001991271972656
142,54.018259048461914,13.003110885620117
143,58.012962341308594,12.996912002563477
144,61.01346015930176,13.003349304199219
145,56.55622482299805,12.996912002563477
146,61.0201358795166,14.009714126586914
147,60.007572174072266,12.0086669921875
148,63.01426887512207,12.996673583984375
149,64.02087211608887,14.003515243530273
150,61.037302017211914,13.990640640258789
151,67.0161247253418,14.99629020690918
152,65.00124931335449,18.00370216369629
153,68.0229663848877,15.004158020019531
154,69.00811195373535,16.005516052246094
155,75.01649856567383,16.010522842407227
156,66.02072715759277,14.991283416748047
157,67.02089309692383,15.003442764282227
158,70.01495361328125,15.003681182861328
159,67.02065467834473,14.003276824951172
160,72.0360279083252,15.003681182861328
161,74.00226593017578,17.004966735839844
162,73.03619384765625,16.003847122192383
163,77.0118236541748,16.008853912353516
164,75.01721382141113,15.995264053344727
165,78.01151275634766,17.009973526000977
166,82.02910423278809,17.004013061523438
167,79.01763916015625,16.004323959350586
168,80.0180435180664,17.009735107421875
169,80.0180435180664,16.599416732788086
170,81.0246467590332,16.997814178466797
171,88.02604675292969,17.00305938720703
172,82.01837539672852,17.003297805786133
173,84.03325080871582,17.009973526000977
174,86.55214309692383,19.005298614501953
175,86.00568771362305,18.00370216369629
176,90.00110626220703,19.019603729248047
177,89.01333808898926,18.009424209594727
178,86.03310585021973,18.010377883911133
179,92.00739860534668,19.010305404663086
180,90.01326560974121,20.0042724609375
181,96.00710868835449,20.0045108795166
182,92.02694892883301,20.0045108795166
183,93.04118156433105,20.004749298095703
184,94.02108192443848,20.017147064208984
185,101.00293159484863,21.024703979492188
186,98.31643104553223,19.991397857666016
187,100.02279281616211,21.984338760375977
188,103.02329063415527,22.006511688232422
189,98.0222225189209,20.99919319152832
190,105.03125190734863,21.004676818847656
191,103.01709175109863,22.01700210571289
192,105.0424575805664,21.998882293701172
193,110.03732681274414,21.998882293701172
194,108.02412033081055,22.005081176757812
195,106.03046417236328,22.011280059814453
196,108.03079605102539,23.012399673461914
197,108.00600051879883,22.02320098876953
198,114.02583122253418,23.003578186035156
199,110.02492904663086,24.004697799682617
200,113.01946640014648,24.01137351989746
201,115.02552032470703,26.006221771240234
202,110.03875732421875,23.006677627563477
203,118.0269718170166,24.012327194213867
204,121.03462219238281,25.018930435180664
205,123.02708625793457,24.005413055419922
206,123.04067611694336,25.004863739013672
207,122.03383445739746,25.005578994750977
208,123.02160263061523,24.999380111694336
209,123.0471134185791,26.991844177246094
210,125.02884864807129,26.006221771240234
211,131.01482391357422,27.02045440673828
212,132.01665878295898,25.017738342285156
